curve,f,R1_pred,R2_pred,height,sp1,sp2,arrays,calls,bits_in,bits_1,bits_2,units_1,and2,ext2,checks,cyc1,cyc2,cyc3,cyctot,perf_cycles
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0002566148865317757,0.00011280520863605528,150000,20,26,49170912,254743,12326854433,3898431,1838168,3745165,13588163,58939355,1392665,840548250,1077390350,386281286,2434064598,4009584322
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0002566148865317757,0.00011280520863605528,150000,20,30,49170912,254743,12326854433,3898431,1838168,3745165,13588163,58939355,1392665,834268550,1076755212,386622378,2431047770,4014196212
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0001391819930527618,0.00011280520863605528,150000,23,26,49170912,254743,12326854433,2281217,1838168,2228180,4144177,58939355,1392665,940008160,856090350,384430028,2310388704,3831054865
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0001391819930527618,0.00011280520863605528,150000,23,30,49170912,254743,12326854433,2281217,1838168,2228180,4144177,58939355,1392665,939550728,867670698,387454332,2323487292,3811291816
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.00011280520863605528,0.00011280520863605528,150000,26,26,49170912,254743,12326854433,1838168,1838168,1803813,0,58939355,1392665,1021879320,709217670,388551184,2249208018,3688364457
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.00011280520863605528,0.00011280520863605528,150000,26,30,49170912,254743,12326854433,1838168,1838168,1803813,0,58939355,1392665,1035412736,709375622,393269208,2274051132,3713964518
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,0.0003719369570151469,25000,11,18,3756224,50000,854197364,5118131,395765,2627805,9616423,12486399,254363,46009460,241834166,65638842,366918640,586020213
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,0.0001321227881625786,25000,11,22,3756224,50000,854197364,5118131,183699,2627805,10733171,5701267,90052,48362256,191811592,28109532,283661658,450651580
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,9.422868453081102e-05,25000,11,26,3756224,50000,854197364,5118131,140184,2627805,11214056,4327026,64263,50501420,188798284,21928832,276570470,430422352
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,9.422868453081102e-05,25000,11,30,3756224,50000,854197364,5118131,140184,2627805,11214056,4327026,64263,50133502,187838354,21734062,275196102,431858190
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,0.0003719369570151469,25000,14,18,3756224,50000,854197364,1488226,395765,1202403,3246360,12486399,254363,57496638,186684648,65610800,322887172,514935436
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,0.0001321227881625786,25000,14,22,3756224,50000,854197364,1488226,183699,1202403,4363108,5701267,90052,58985604,137673826,27305434,238463502,379278039
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,9.422868453081102e-05,25000,14,26,3756224,50000,854197364,1488226,140184,1202403,4843993,4327026,64263,59214638,131463020,21302416,226711558,360287705
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,9.422868453081102e-05,25000,14,30,3756224,50000,854197364,1488226,140184,1202403,4843993,4327026,64263,60083826,132097086,21687546,228789114,361301163
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,0.0003719369570151469,25000,17,18,3756224,50000,854197364,531065,395765,491949,491949,12486399,254363,67915200,135527900,65225008,282361748,448859929
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,0.0001321227881625786,25000,17,22,3756224,50000,854197364,531065,183699,491949,1608697,5701267,90052,69150004,88648526,27141074,199463682,316236688
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,9.422868453081102e-05,25000,17,26,3756224,50000,854197364,531065,140184,491949,2089582,4327026,64263,71034092,82855502,21171804,189589926,298171259
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,9.422868453081102e-05,25000,17,30,3756224,50000,854197364,531065,140184,491949,2089582,4327026,64263,71584576,84219404,21429552,192130530,299369510
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0002084492373863385,0.0001321227881625786,25000,20,22,3756224,50000,854197364,254218,183699,244964,452550,5701267,90052,81071820,68780178,27702940,192582042,299079187
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0002084492373863385,9.422868453081102e-05,25000,20,26,3756224,50000,854197364,254218,140184,244964,933435,4327026,64263,79452212,61857672,20803008,176829292,280681326
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0002084492373863385,9.422868453081102e-05,25000,20,30,3756224,50000,854197364,254218,140184,244964,933435,4327026,64263,80740048,61586594,20827178,177674244,282373491
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0001073755437616794,9.422868453081102e-05,25000,23,26,3756224,50000,854197364,160992,140184,156943,302254,4327026,64263,90662178,51949388,21049586,177740938,278573392
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0001073755437616794,9.422868453081102e-05,25000,23,30,3756224,50000,854197364,160992,140184,156943,302254,4327026,64263,91973032,52578366,21217206,181053782,279375610
bc:229,84100 277180 -404739 -629776 668004 29520 3600,9.422868453081102e-05,9.422868453081102e-05,25000,26,26,3756224,50000,854197364,140184,140184,137156,0,4327026,64263,97596742,42552340,21431402,176495418,272632582
bc:229,84100 277180 -404739 -629776 668004 29520 3600,9.422868453081102e-05,9.422868453081102e-05,25000,26,30,3756224,50000,854197364,140184,140184,137156,0,4327026,64263,97114980,42966556,21282558,176279284,272024272
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,0.0003719369570151469,75000,11,18,31269968,195222,7687714160,45660211,3082010,23479990,84364854,98584571,2305950,301633514,2199115716,538446288,3092622872,5094565452
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,0.0001321227881625786,75000,11,22,31269968,195222,7687714160,45660211,1222678,23479990,92689626,38880721,817017,315191482,1764196878,214126146,2344232014,3816355481
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,9.422868453081102e-05,75000,11,26,31269968,195222,7687714160,45660211,894880,23479990,95835810,28391176,581752,313165396,1722300564,162572138,2252683698,3659986172
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,9.422868453081102e-05,75000,11,30,31269968,195222,7687714160,45660211,894880,23479990,95835810,28391176,581752,318915836,1725734720,161764132,2259392264,3673505261
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,0.0003719369570151469,75000,14,18,31269968,195222,7687714160,12929346,3082010,10495678,27683266,98584571,2305950,379954052,1654191746,534023892,2615849402,4320330640
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,0.0001321227881625786,75000,14,22,31269968,195222,7687714160,12929346,1222678,10495678,36008038,38880721,817017,385753446,1204444822,211014838,1848767244,3032860733
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,9.422868453081102e-05,75000,14,26,31269968,195222,7687714160,12929346,894880,10495678,39154222,28391176,581752,398361252,1172435928,159326976,1782607056,2894971022
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,9.422868453081102e-05,75000,14,30,31269968,195222,7687714160,12929346,894880,10495678,39154222,28391176,581752,410085342,1183280062,161248338,1806268344,2915390268
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,0.0003719369570151469,75000,17,18,31269968,195222,7687714160,4297866,3082010,4005294,4005294,98584571,2305950,462596856,1167489340,534085410,2211340602,3644017366
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,0.0001321227881625786,75000,17,22,31269968,195222,7687714160,4297866,1222678,4005294,12330066,38880721,817017,570099644,842172690,238142578,1708841468,2475794284
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,9.422868453081102e-05,75000,17,26,31269968,195222,7687714160,4297866,894880,4005294,15476250,28391176,581752,485106450,693737600,156141662,1386909426,2246872740
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,9.422868453081102e-05,75000,17,30,31269968,195222,7687714160,4297866,894880,4005294,15476250,28391176,581752,497570690,711636640,161167386,1430527166,2262466294
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0002084492373863385,0.0001321227881625786,75000,20,22,31269968,195222,7687714160,1825354,1222678,1772055,3219942,38880721,817017,560260254,547515668,210061842,1367722538,2221270258
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0002084492373863385,9.422868453081102e-05,75000,20,26,31269968,195222,7687714160,1825354,894880,1772055,6366126,28391176,581752,554432506,495439834,155081506,1258774088,2063669821
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0002084492373863385,9.422868453081102e-05,75000,20,30,31269968,195222,7687714160,1825354,894880,1772055,6366126,28391176,581752,565123046,516800250,160358256,1296610924,2051992684
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0001073755437616794,9.422868453081102e-05,75000,23,26,31269968,195222,7687714160,1028875,894880,1011819,1947465,28391176,581752,642345766,407967854,156743658,1258813506,2027152213
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0001073755437616794,9.422868453081102e-05,75000,23,30,31269968,195222,7687714160,1028875,894880,1011819,1947465,28391176,581752,640563656,408589744,157687916,1259238316,2028161296
bc:229,84100 277180 -404739 -629776 668004 29520 3600,9.422868453081102e-05,9.422868453081102e-05,75000,26,26,31269968,195222,7687714160,894880,894880,882032,0,28391176,581752,720077766,345948952,163622320,1282957654,1992215717
bc:229,84100 277180 -404739 -629776 668004 29520 3600,9.422868453081102e-05,9.422868453081102e-05,75000,26,30,31269968,195222,7687714160,894880,894880,882032,0,28391176,581752,709474344,341016346,162859786,1270940002,1983872584
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,0.0003719369570151469,150000,11,18,122509232,624763,30750794532,182256221,11835784,93746364,335237089,380171010,9228831,1150686666,9155523186,2065572904,12521300130,20647163297
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,0.0001321227881625786,150000,11,22,122509232,624763,30750794532,182256221,4450040,93746364,366732913,142750593,3272179,1161567966,7309399664,808482548,9430780176,15487614385
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,9.422868453081102e-05,150000,11,26,122509232,624763,30750794532,182256221,3202100,93746364,378085919,102618946,2329779,1141021744,7167656778,604805638,9066381106,14889710619
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.005929940500567178,9.422868453081102e-05,150000,11,30,122509232,624763,30750794532,182256221,3202100,93746364,378085919,102618946,2329779,1159375510,7146556640,600316020,9060722954,14929119684
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,0.0003719369570151469,150000,14,18,122509232,624763,30750794532,51254843,11835784,41651086,109173190,380171010,9228831,1396853792,6779104816,2038905244,10358266928,17146857569
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,0.0001321227881625786,150000,14,22,122509232,624763,30750794532,51254843,4450040,41651086,140669014,142750593,3272179,1462589546,4919079606,791788618,7327578418,12081362688
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,9.422868453081102e-05,150000,14,26,122509232,624763,30750794532,51254843,3202100,41651086,152022020,102618946,2329779,1467161646,4730343900,587013490,6942711038,11485140535
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0016591251254151887,9.422868453081102e-05,150000,14,30,122509232,624763,30750794532,51254843,3202100,41651086,152022020,102618946,2329779,1466109226,4743452240,586143494,6947849236,11473153498
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,0.0003719369570151469,150000,17,18,122509232,624763,30750794532,16704161,11835784,15587301,15587301,380171010,9228831,1715006778,4662422088,2026949056,8548466160,14228009286
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,0.0001321227881625786,150000,17,22,122509232,624763,30750794532,16704161,4450040,15587301,47083125,142750593,3272179,1752884002,2919269440,780429510,5602171718,9250591345
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,9.422868453081102e-05,150000,17,26,122509232,624763,30750794532,16704161,3202100,15587301,58436131,102618946,2329779,1773834318,2730158240,577201054,5231088042,8616906130
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0005312731010954971,9.422868453081102e-05,150000,17,30,122509232,624763,30750794532,16704161,3202100,15587301,58436131,102618946,2329779,1774041566,2727528898,574089768,5225785958,8618339379
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0002084492373863385,0.0001321227881625786,150000,20,22,122509232,624763,30750794532,6824851,4450040,6635669,11988891,142750593,3272179,2072309302,2120615126,781316200,5122264432,8447691594
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0002084492373863385,9.422868453081102e-05,150000,20,26,122509232,624763,30750794532,6824851,3202100,6635669,23341897,102618946,2329779,2075780472,1959775050,584664612,4769908948,7796231418
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0002084492373863385,9.422868453081102e-05,150000,20,30,122509232,624763,30750794532,6824851,3202100,6635669,23341897,102618946,2329779,2107690772,1947914598,576083064,4785417546,7858196704
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0001073755437616794,9.422868453081102e-05,150000,23,26,122509232,624763,30750794532,3684026,3202100,3629075,6983079,102618946,2329779,2370604274,1572388994,577367270,4668708022,7652469305
bc:229,84100 277180 -404739 -629776 668004 29520 3600,0.0001073755437616794,9.422868453081102e-05,150000,23,30,122509232,624763,30750794532,3684026,3202100,3629075,6983079,102618946,2329779,2372932632,1568706496,575263400,4667055358,7657670823
bc:229,84100 277180 -404739 -629776 668004 29520 3600,9.422868453081102e-05,9.422868453081102e-05,150000,26,26,122509232,624763,30750794532,3202100,3202100,3160718,0,102618946,2329779,2536391024,1284275404,575296544,4544921754,7464638202
bc:229,84100 277180 -404739 -629776 668004 29520 3600,9.422868453081102e-05,9.422868453081102e-05,150000,26,30,122509232,624763,30750794532,3202100,3202100,3160718,0,102618946,2329779,2540076590,1291700608,578637798,4558872468,7452288661
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.0007808437083833846,25000,11,18,1422016,18050,325309189,2847990,286119,1142189,4952471,9019955,209962,18658618,135536600,50756216,220137154,354767167
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.0002436896998912742,25000,11,22,1422016,18050,325309189,2847990,105297,1142189,5691491,3277962,65800,19634258,92161108,19035514,147918706,233278520
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.00014476256870927829,25000,11,26,1422016,18050,325309189,2847990,65124,1142189,6022848,2009511,38912,19656764,86193080,12698370,134911394,212518293
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.00013448356974767273,25000,11,30,1422016,18050,325309189,2847990,59611,1142189,6086336,1837742,36102,19948892,85300936,12139366,133896666,211324521
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.0007808437083833846,25000,14,18,1422016,18050,325309189,966731,286119,677550,1976491,9019955,209962,22721572,123034374,51301918,212176664,337289601
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.0002436896998912742,25000,14,22,1422016,18050,325309189,966731,105297,677550,2715511,3277962,65800,23730228,78330900,18775640,137601024,216553955
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.00014476256870927829,25000,14,26,1422016,18050,325309189,966731,65124,677550,3046868,2009511,38912,23593674,71669564,12573896,124019182,196194956
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.00013448356974767273,25000,14,30,1422016,18050,325309189,966731,59611,677550,3110356,1837742,36102,23969974,71565448,12035794,123802160,195340811
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.0007808437083833846,25000,17,18,1422016,18050,325309189,383527,286119,331271,331271,9019955,209962,26539222,95862130,51423684,188686892,301895279
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.0002436896998912742,25000,17,22,1422016,18050,325309189,383527,105297,331271,1070291,3277962,65800,27159168,54766994,18929414,116466614,183615525
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.00014476256870927829,25000,17,26,1422016,18050,325309189,383527,65124,331271,1401648,2009511,38912,27615640,48484350,12641284,105288034,165167730
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.00013448356974767273,25000,17,30,1422016,18050,325309189,383527,59611,331271,1465136,1837742,36102,27684362,47896180,11865802,103273508,163063315
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.000429583368324285,0.0002436896998912742,25000,20,22,1422016,18050,325309189,168212,105297,157543,282524,3277962,65800,31119880,41230788,19432114,107318326,169347070
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.000429583368324285,0.00014476256870927829,25000,20,26,1422016,18050,325309189,168212,65124,157543,613881,2009511,38912,31695716,35363766,12307554,95224628,149993041
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.000429583368324285,0.00013448356974767273,25000,20,30,1422016,18050,325309189,168212,59611,157543,677369,1837742,36102,36135654,35649288,12678472,101283562,155636930
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.00020068563520457875,0.00014476256870927829,25000,23,26,1422016,18050,325309189,90925,65124,87661,230333,2009511,38912,42590056,28961964,13120080,101183670,151448826
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.00020068563520457875,0.00013448356974767273,25000,23,30,1422016,18050,325309189,90925,59611,87661,293821,1837742,36102,37501082,28397794,12437846,95886254,142397545
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.00014476256870927829,0.00014476256870927829,25000,26,26,1422016,18050,325309189,65124,65124,63488,0,2009511,38912,48485678,24580522,14988448,110383120,142343582
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.00014476256870927829,0.00013448356974767273,25000,26,30,1422016,18050,325309189,65124,59611,63488,63488,1837742,36102,40002804,23316026,12079638,92454286,140435602
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.0007808437083833846,75000,11,18,11207408,70929,2760265458,23938525,2283025,9630029,41363978,72675801,1783656,112303278,1209203656,415031028,1782811308,2946715689
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.0002436896998912742,75000,11,22,11207408,70929,2760265458,23938525,757994,9630029,47144923,24152798,557568,142068902,881884368,155351814,1232050274,1879561298
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.00014476256870927829,75000,11,26,11207408,70929,2760265458,23938525,451564,9630029,49503252,14336621,330974,129509322,796286262,94834032,1072812250,1712157885
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.00013448356974767273,75000,11,30,11207408,70929,2760265458,23938525,415910,9630029,49945472,13208848,307538,120397706,780521638,86998336,1038686524,1689371786
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.0007808437083833846,75000,14,18,11207408,70929,2760265458,8020911,2283025,5652805,16337364,72675801,1783656,144074970,1053679800,415086602,1664061230,2764120804
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.0002436896998912742,75000,14,22,11207408,70929,2760265458,8020911,757994,5652805,22118309,24152798,557568,148198178,690283036,145462022,1032684236,1656807080
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.00014476256870927829,75000,14,26,11207408,70929,2760265458,8020911,451564,5652805,24476638,14336621,330974,152712966,640731486,92071344,934862710,1511831517
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.00013448356974767273,75000,14,30,11207408,70929,2760265458,8020911,415910,5652805,24918858,13208848,307538,146812346,634199924,85242740,915869326,1493645752
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.0007808437083833846,75000,17,18,11207408,70929,2760265458,3102653,2283025,2693645,2693645,72675801,1783656,173831636,824725476,420852690,1465320686,2393356235
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.0002436896998912742,75000,17,22,11207408,70929,2760265458,3102653,757994,2693645,8474590,24152798,557568,176697116,459489870,146261202,830984292,1335111696
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.00014476256870927829,75000,17,26,11207408,70929,2760265458,3102653,451564,2693645,10832919,14336621,330974,180688472,410293270,91898398,731596920,1179281757
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.00013448356974767273,75000,17,30,11207408,70929,2760265458,3102653,415910,2693645,11275139,13208848,307538,180235370,408480080,85473284,724073612,1167338828
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.000429583368324285,0.0002436896998912742,75000,20,22,11207408,70929,2760265458,1286504,757994,1212384,2150322,24152798,557568,201371110,330314512,141607830,720611250,1178738742
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.000429583368324285,0.00014476256870927829,75000,20,26,11207408,70929,2760265458,1286504,451564,1212384,4508651,14336621,330974,202865042,286990024,88948358,627094898,1023448746
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.000429583368324285,0.00013448356974767273,75000,20,30,11207408,70929,2760265458,1286504,415910,1212384,4950871,13208848,307538,213528454,288908612,85124144,637908922,1019566451
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.00020068563520457875,0.00014476256870927829,75000,23,26,11207408,70929,2760265458,635889,451564,617469,1626395,14336621,330974,239392296,221164270,91319956,600914012,959782352
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.00020068563520457875,0.00013448356974767273,75000,23,30,11207408,70929,2760265458,635889,415910,617469,2068615,13208848,307538,236910222,218379072,85122632,588962272,941293794
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.00014476256870927829,0.00014476256870927829,75000,26,26,11207408,70929,2760265458,451564,451564,442220,0,14336621,330974,279667966,177360954,96107070,605498232,910411541
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.00014476256870927829,0.00013448356974767273,75000,26,30,11207408,70929,2760265458,451564,415910,442220,442220,13208848,307538,270098474,182958498,86734658,589987066,930777075
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.0007808437083833846,150000,11,18,42688848,215573,10723443180,92620747,8704028,37340140,159897283,277681622,6923480,421815278,4955093366,2123319742,7614112684,12571950264
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.0002436896998912742,150000,11,22,42688848,215573,10723443180,92620747,2806460,37340140,181821183,90060862,2165042,478572672,3586427270,772383836,4964570658,7644856548
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.00014476256870927829,150000,11,26,42688848,215573,10723443180,92620747,1648712,37340140,190514629,52854641,1283689,452465368,3249572850,457439194,4282969562,6929022515
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.008487388302358156,0.00013448356974767273,150000,11,30,42688848,215573,10723443180,92620747,1520245,37340140,192131763,48753106,1192928,588538304,4245233492,560082946,5549118776,6866201047
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.0007808437083833846,150000,14,18,42688848,215573,10723443180,30910478,8704028,21833366,62941075,277681622,6923480,531010870,4282335642,2114873156,7041579736,11644378183
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.0002436896998912742,150000,14,22,42688848,215573,10723443180,30910478,2806460,21833366,84864975,90060862,2165042,546984364,2812773978,735142734,4213715136,6716091713
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.00014476256870927829,150000,14,26,42688848,215573,10723443180,30910478,1648712,21833366,93558421,52854641,1283689,697876622,3096690454,535783550,4473095742,6072186050
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0028140208629838927,0.00013448356974767273,150000,14,30,42688848,215573,10723443180,30910478,1520245,21833366,95175555,48753106,1192928,579809246,2640257566,429905662,3771076194,6003837565
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.0007808437083833846,150000,17,18,42688848,215573,10723443180,11874121,8704028,10329611,10329611,277681622,6923480,630287564,3286961028,2120398454,6148046360,10102204505
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.0002436896998912742,150000,17,22,42688848,215573,10723443180,11874121,2806460,10329611,32253511,90060862,2165042,633954472,1802524758,707696266,3257000522,5312437409
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.00014476256870927829,150000,17,26,42688848,215573,10723443180,11874121,1648712,10329611,40946957,52854641,1283689,675584908,1660070198,451748194,2908168354,4625941179
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.0010706913419111712,0.00013448356974767273,150000,17,30,42688848,215573,10723443180,11874121,1520245,10329611,42564091,48753106,1192928,653970784,1625906852,414178456,2810215832,4547124652
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.000429583368324285,0.0002436896998912742,150000,20,22,42688848,215573,10723443180,4847544,2806460,4576670,8089987,90060862,2165042,747585694,1291694034,703361544,2860466188,4680276337
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.000429583368324285,0.00014476256870927829,150000,20,26,42688848,215573,10723443180,4847544,1648712,4576670,16783433,52854641,1283689,766032224,1138106706,438359402,2459545898,3976710977
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.000429583368324285,0.00013448356974767273,150000,20,30,42688848,215573,10723443180,4847544,1520245,4576670,18400567,48753106,1192928,748760500,1112046268,403673284,2379764730,3902437715
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.00020068563520457875,0.00014476256870927829,150000,23,26,42688848,215573,10723443180,2332474,1648712,2269105,5978770,52854641,1283689,862581444,855336832,436720228,2275536184,3675788561
bc:1944,802022400 -4556248320 9004690000 5704997400 -7622962175 1184435670 180906625,0.00020068563520457875,0.00013448356974767273,150000,23,30,42688848,215573,10723443180,2332474,1520245,2269105,7595904,48753106,1192928,857084106,848670764,409998970,2230357704,3582911342
